3.016	-0.022	0.530	-4.334	-5.000	-4.864	-1.714	-4.505	-2.744	0.038	5.000	5.000	-0.264	-2.559	5.000	5.000	4.964
3.016	-0.022	0.529	-4.333	-5.000	-4.864	-1.714	-4.507	-2.743	0.038	5.000	5.000	-0.262	-2.558	5.000	5.000	4.971
3.011	-0.021	0.529	-4.334	-5.000	-4.865	-1.713	-4.508	-2.743	0.038	5.000	5.000	-0.264	-2.559	5.000	5.000	4.977
3.012	-0.022	0.528	-4.335	-5.000	-4.866	-1.713	-4.509	-2.744	0.038	5.000	5.000	-0.264	-2.558	5.000	5.000	4.980
3.013	-0.025	0.529	-4.335	-5.000	-4.865	-1.714	-4.509	-2.743	0.038	5.000	5.000	-0.263	-2.558	5.000	5.000	4.982
3.016	-0.029	0.529	-4.335	-5.000	-4.867	-1.714	-4.510	-2.743	0.038	5.000	5.000	-0.263	-2.559	5.000	5.000	4.987
3.020	-0.031	0.529	-4.333	-5.000	-4.867	-1.713	-4.512	-2.743	0.038	5.000	5.000	-0.264	-2.558	5.000	5.000	4.993
3.013	-0.031	0.530	-4.334	-5.000	-4.867	-1.713	-4.512	-2.743	0.039	5.000	5.000	-0.264	-2.560	5.000	5.000	4.994
3.012	-0.030	0.528	-4.337	-5.000	-4.867	-1.714	-4.510	-2.743	0.039	5.000	5.000	-0.266	-2.560	5.000	5.000	4.987
3.018	-0.031	0.527	-4.337	-5.000	-4.866	-1.713	-4.508	-2.744	0.039	5.000	5.000	-0.266	-2.561	5.000	5.000	4.982
3.015	-0.030	0.526	-4.339	-5.000	-4.865	-1.714	-4.509	-2.744	0.039	5.000	5.000	-0.268	-2.562	5.000	5.000	4.981
3.015	-0.030	0.526	-4.339	-5.000	-4.866	-1.714	-4.507	-2.746	0.039	5.000	5.000	-0.268	-2.562	5.000	5.000	4.978
3.017	-0.031	0.527	-4.341	-5.000	-4.865	-1.714	-4.508	-2.743	0.039	5.000	5.000	-0.268	-2.561	5.000	5.000	4.978
3.016	-0.031	0.527	-4.344	-5.000	-4.865	-1.714	-4.508	-2.745	0.038	5.000	5.000	-0.269	-2.561	5.000	5.000	4.978
3.016	-0.032	0.526	-4.344	-5.000	-4.864	-1.715	-4.507	-2.745	0.039	5.000	5.000	-0.270	-2.563	5.000	5.000	4.973
3.017	-0.033	0.528	-4.345	-5.000	-4.865	-1.714	-4.508	-2.746	0.039	5.000	5.000	-0.269	-2.563	5.000	5.000	4.972
3.013	-0.030	0.527	-4.343	-5.000	-4.866	-1.713	-4.509	-2.745	0.039	5.000	5.000	-0.270	-2.562	5.000	5.000	4.978
3.017	-0.030	0.527	-4.344	-5.000	-4.865	-1.712	-4.510	-2.745	0.039	5.000	5.000	-0.269	-2.561	5.000	5.000	4.984
3.014	-0.031	0.527	-4.345	-5.000	-4.866	-1.712	-4.512	-2.744	0.038	5.000	5.000	-0.268	-2.561	5.000	5.000	4.990
3.015	-0.031	0.527	-4.343	-5.000	-4.867	-1.712	-4.511	-2.745	0.039	5.000	5.000	-0.270	-2.560	5.000	5.000	4.993
3.011	-0.031	0.527	-4.342	-5.000	-4.867	-1.712	-4.513	-2.745	0.038	5.000	5.000	-0.269	-2.561	5.000	5.000	4.996
3.018	-0.032	0.526	-4.343	-5.000	-4.867	-1.711	-4.513	-2.745	0.038	5.000	5.000	-0.270	-2.562	5.000	5.000	4.998
3.013	-0.031	0.527	-4.342	-5.000	-4.868	-1.710	-4.515	-2.744	0.039	5.000	5.000	-0.268	-2.560	5.000	5.000	5.000
3.017	-0.031	0.530	-4.342	-5.000	-4.868	-1.710	-4.516	-2.745	0.039	5.000	5.000	-0.267	-2.559	5.000	5.000	5.000
3.011	-0.030	0.528	-4.343	-5.000	-4.868	-1.711	-4.514	-2.744	0.038	5.000	5.000	-0.270	-2.561	5.000	5.000	5.000
3.015	-0.032	0.527	-4.344	-5.000	-4.866	-1.712	-4.512	-2.744	0.038	5.000	5.000	-0.270	-2.562	5.000	5.000	5.000
3.017	-0.031	0.528	-4.344	-5.000	-4.866	-1.712	-4.511	-2.746	0.039	5.000	5.000	-0.271	-2.561	5.000	5.000	4.997
3.012	-0.031	0.529	-4.346	-5.000	-4.868	-1.713	-4.511	-2.746	0.039	5.000	5.000	-0.272	-2.565	5.000	5.000	4.994
3.012	-0.031	0.529	-4.345	-5.000	-4.867	-1.714	-4.511	-2.745	0.039	5.000	5.000	-0.271	-2.564	5.000	5.000	4.993
3.015	-0.032	0.529	-4.345	-5.000	-4.866	-1.712	-4.511	-2.745	0.040	5.000	5.000	-0.270	-2.564	5.000	5.000	4.991
3.011	-0.031	0.527	-4.347	-5.000	-4.867	-1.714	-4.510	-2.746	0.040	5.000	5.000	-0.273	-2.563	5.000	5.000	4.990
3.014	-0.032	0.527	-4.348	-5.000	-4.866	-1.714	-4.509	-2.746	0.039	5.000	5.000	-0.275	-2.564	5.000	5.000	4.984
3.018	-0.030	0.529	-4.347	-5.000	-4.867	-1.712	-4.511	-2.747	0.040	5.000	5.000	-0.274	-2.564	5.000	5.000	4.987
3.009	-0.031	0.528	-4.346	-5.000	-4.867	-1.712	-4.513	-2.746	0.039	5.000	5.000	-0.274	-2.563	5.000	5.000	4.994
3.015	-0.031	0.529	-4.344	-5.000	-4.867	-1.711	-4.513	-2.746	0.039	5.000	5.000	-0.272	-2.563	5.000	5.000	5.000
3.012	-0.031	0.529	-4.346	-5.000	-4.868	-1.711	-4.514	-2.745	0.039	5.000	5.000	-0.271	-2.562	5.000	5.000	5.000
3.010	-0.031	0.529	-4.345	-5.000	-4.867	-1.711	-4.514	-2.746	0.039	5.000	5.000	-0.271	-2.562	5.000	5.000	5.000
3.016	-0.031	0.530	-4.344	-5.000	-4.868	-1.711	-4.515	-2.746	0.039	5.000	5.000	-0.271	-2.561	5.000	5.000	5.000
3.013	-0.032	0.531	-4.344	-5.000	-4.868	-1.711	-4.515	-2.745	0.039	5.000	5.000	-0.271	-2.562	5.000	5.000	5.000
3.014	-0.031	0.530	-4.344	-5.000	-4.870	-1.710	-4.518	-2.745	0.040	5.000	5.000	-0.269	-2.560	5.000	5.000	5.000
3.024	-0.035	0.532	-4.344	-5.000	-4.869	-1.710	-4.516	-2.746	0.039	5.000	5.000	-0.272	-2.560	5.000	5.000	5.000
3.010	-0.032	0.531	-4.344	-5.000	-4.869	-1.711	-4.516	-2.745	0.040	5.000	5.000	-0.272	-2.561	5.000	5.000	5.000
3.018	-0.034	0.529	-4.346	-5.000	-4.868	-1.710	-4.514	-2.745	0.040	5.000	5.000	-0.272	-2.562	5.000	5.000	5.000
3.018	-0.034	0.528	-4.346	-5.000	-4.868	-1.711	-4.513	-2.745	0.040	5.000	5.000	-0.275	-2.562	5.000	5.000	5.000
3.003	-0.032	0.529	-4.347	-5.000	-4.868	-1.711	-4.514	-2.745	0.040	5.000	5.000	-0.275	-2.565	5.000	5.000	5.000
3.020	-0.034	0.528	-4.346	-5.000	-4.868	-1.711	-4.513	-2.747	0.039	5.000	5.000	-0.276	-2.563	5.000	5.000	5.000
3.010	-0.030	0.530	-4.347	-5.000	-4.868	-1.710	-4.513	-2.746	0.039	5.000	5.000	-0.276	-2.564	5.000	5.000	5.000
3.012	-0.030	0.529	-4.349	-5.000	-4.868	-1.711	-4.511	-2.747	0.040	5.000	5.000	-0.277	-2.567	5.000	5.000	4.998
1.752	-0.316	0.549	-4.329	-5.000	-4.868	-1.712	-4.513	-2.749	0.039	5.000	5.000	-0.279	-2.567	5.000	5.000	4.995
1.775	-0.315	0.550	-4.328	-5.000	-4.873	-1.710	-4.521	-2.750	0.040	5.000	5.000	-0.278	-2.566	5.000	5.000	5.000
1.774	-0.316	0.552	-4.326	-5.000	-4.874	-1.710	-4.522	-2.748	0.040	5.000	5.000	-0.279	-2.564	5.000	5.000	5.000
1.774	-0.317	0.553	-4.326	-5.000	-4.874	-1.709	-4.524	-2.750	0.040	5.000	5.000	-0.278	-2.564	5.000	5.000	5.000
1.773	-0.316	0.553	-4.326	-5.000	-4.874	-1.709	-4.525	-2.748	0.041	5.000	5.000	-0.277	-2.565	5.000	5.000	5.000
1.774	-0.317	0.553	-4.327	-5.000	-4.874	-1.708	-4.525	-2.748	0.040	5.000	5.000	-0.280	-2.565	5.000	5.000	5.000
1.775	-0.316	0.553	-4.327	-5.000	-4.875	-1.708	-4.525	-2.749	0.040	5.000	5.000	-0.278	-2.565	5.000	5.000	5.000
1.774	-0.316	0.554	-4.327	-5.000	-4.875	-1.707	-4.526	-2.750	0.040	5.000	5.000	-0.276	-2.565	5.000	5.000	5.000
1.777	-0.316	0.555	-4.325	-5.000	-4.876	-1.706	-4.529	-2.749	0.040	5.000	5.000	-0.278	-2.563	5.000	5.000	5.000
1.774	-0.316	0.552	-4.327	-5.000	-4.875	-1.707	-4.527	-2.749	0.041	5.000	5.000	-0.279	-2.564	5.000	5.000	5.000
1.775	-0.316	0.552	-4.328	-5.000	-4.875	-1.708	-4.526	-2.749	0.042	5.000	5.000	-0.280	-2.564	5.000	5.000	5.000
1.774	-0.317	0.551	-4.327	-5.000	-4.873	-1.709	-4.525	-2.749	0.041	5.000	5.000	-0.280	-2.566	5.000	5.000	5.000
1.774	-0.317	0.551	-4.329	-5.000	-4.873	-1.708	-4.525	-2.750	0.042	5.000	5.000	-0.280	-2.566	5.000	5.000	5.000
1.774	-0.317	0.552	-4.328	-5.000	-4.874	-1.708	-4.524	-2.750	0.041	5.000	5.000	-0.282	-2.566	5.000	5.000	5.000
1.775	-0.317	0.553	-4.329	-5.000	-4.873	-1.707	-4.524	-2.749	0.041	5.000	5.000	-0.283	-2.566	5.000	5.000	5.000
1.775	-0.316	0.552	-4.329	-5.000	-4.874	-1.708	-4.523	-2.750	0.041	5.000	5.000	-0.284	-2.566	5.000	5.000	5.000
1.774	-0.316	0.552	-4.331	-5.000	-4.873	-1.709	-4.521	-2.749	0.041	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
1.775	-0.316	0.551	-4.331	-5.000	-4.873	-1.708	-4.523	-2.752	0.041	5.000	5.000	-0.285	-2.569	5.000	5.000	5.000
1.774	-0.317	0.552	-4.330	-5.000	-4.873	-1.706	-4.524	-2.750	0.041	5.000	5.000	-0.282	-2.567	5.000	5.000	5.000
1.773	-0.316	0.553	-4.329	-5.000	-4.873	-1.706	-4.525	-2.749	0.042	5.000	5.000	-0.280	-2.566	5.000	5.000	5.000
1.774	-0.317	0.554	-4.328	-5.000	-4.874	-1.707	-4.527	-2.750	0.041	5.000	5.000	-0.283	-2.566	5.000	5.000	5.000
1.774	-0.316	0.554	-4.328	-5.000	-4.875	-1.706	-4.527	-2.749	0.041	5.000	5.000	-0.282	-2.567	5.000	5.000	5.000
1.774	-0.316	0.553	-4.327	-5.000	-4.875	-1.706	-4.527	-2.750	0.040	5.000	5.000	-0.281	-2.566	5.000	5.000	5.000
1.774	-0.317	0.553	-4.327	-5.000	-4.874	-1.707	-4.527	-2.748	0.042	5.000	5.000	-0.282	-2.566	5.000	5.000	5.000
1.774	-0.317	0.555	-4.326	-5.000	-4.875	-1.705	-4.529	-2.748	0.041	5.000	5.000	-0.281	-2.563	5.000	5.000	5.000
1.775	-0.316	0.553	-4.327	-5.000	-4.876	-1.705	-4.529	-2.748	0.042	5.000	5.000	-0.280	-2.564	5.000	5.000	5.000
1.774	-0.316	0.552	-4.330	-5.000	-4.875	-1.706	-4.528	-2.749	0.041	5.000	5.000	-0.281	-2.567	5.000	5.000	5.000
1.773	-0.317	0.552	-4.329	-5.000	-4.874	-1.706	-4.525	-2.748	0.041	5.000	5.000	-0.283	-2.559	5.000	5.000	5.000
1.774	-0.316	0.552	-4.329	-5.000	-4.874	-1.707	-4.526	-2.750	0.041	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
1.774	-0.316	0.551	-4.329	-5.000	-4.874	-1.708	-4.525	-2.750	0.041	5.000	5.000	-0.283	-2.567	5.000	5.000	5.000
1.775	-0.316	0.550	-4.329	-5.000	-4.874	-1.708	-4.525	-2.750	0.042	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
1.774	-0.317	0.552	-4.329	-5.000	-4.874	-1.708	-4.523	-2.749	0.042	5.000	5.000	-0.285	-2.567	5.000	5.000	5.000
1.774	-0.317	0.553	-4.330	-5.000	-4.873	-1.707	-4.523	-2.749	0.041	5.000	5.000	-0.282	-2.568	5.000	5.000	5.000
1.775	-0.316	0.552	-4.330	-5.000	-4.873	-1.710	-4.522	-2.748	0.041	5.000	5.000	-0.285	-2.569	5.000	5.000	5.000
1.774	-0.316	0.553	-4.329	-5.000	-4.872	-1.707	-4.522	-2.749	0.041	5.000	5.000	-0.286	-2.569	5.000	5.000	5.000
1.774	-0.317	0.553	-4.328	-5.000	-4.873	-1.706	-4.525	-2.750	0.041	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
1.774	-0.317	0.553	-4.327	-5.000	-4.873	-1.707	-4.526	-2.748	0.042	5.000	5.000	-0.284	-2.566	5.000	5.000	5.000
1.775	-0.317	0.552	-4.328	-5.000	-4.874	-1.706	-4.526	-2.748	0.042	5.000	5.000	-0.282	-2.566	5.000	5.000	5.000
1.774	-0.317	0.553	-4.327	-5.000	-4.874	-1.706	-4.527	-2.748	0.041	5.000	5.000	-0.282	-2.567	5.000	5.000	5.000
1.774	-0.317	0.553	-4.327	-5.000	-4.875	-1.707	-4.527	-2.749	0.042	5.000	5.000	-0.282	-2.566	5.000	5.000	5.000
1.774	-0.316	0.555	-4.327	-5.000	-4.875	-1.706	-4.527	-2.748	0.042	5.000	5.000	-0.283	-2.565	5.000	5.000	5.000
1.774	-0.316	0.555	-4.327	-5.000	-4.876	-1.705	-4.529	-2.749	0.041	5.000	5.000	-0.281	-2.564	5.000	5.000	5.000
1.774	-0.316	0.552	-4.326	-5.000	-4.875	-1.705	-4.528	-2.748	0.042	5.000	5.000	-0.282	-2.565	5.000	5.000	5.000
1.773	-0.317	0.553	-4.328	-5.000	-4.874	-1.706	-4.526	-2.750	0.042	5.000	5.000	-0.284	-2.566	5.000	5.000	5.000
1.774	-0.317	0.553	-4.329	-5.000	-4.874	-1.707	-4.525	-2.749	0.042	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
1.774	-0.317	0.552	-4.329	-5.000	-4.873	-1.707	-4.525	-2.751	0.042	5.000	5.000	-0.284	-2.566	5.000	5.000	5.000
1.775	-0.316	0.552	-4.330	-5.000	-4.874	-1.707	-4.524	-2.750	0.042	5.000	5.000	-0.285	-2.564	5.000	5.000	5.000
1.774	-0.317	0.552	-4.329	-5.000	-4.874	-1.707	-4.525	-2.749	0.041	5.000	5.000	-0.285	-2.567	5.000	5.000	5.000
1.774	-0.317	0.552	-4.330	-5.000	-4.873	-1.707	-4.524	-2.751	0.041	5.000	5.000	-0.285	-2.569	5.000	5.000	5.000
1.775	-0.316	0.552	-4.331	-5.000	-4.873	-1.709	-4.523	-2.749	0.042	5.000	5.000	-0.287	-2.568	5.000	5.000	5.000
3.018	-0.033	0.532	-4.351	-5.000	-4.869	-1.709	-4.516	-2.749	0.042	5.000	5.000	-0.282	-2.564	5.000	5.000	5.000
3.014	-0.033	0.529	-4.350	-5.000	-4.867	-1.709	-4.514	-2.749	0.041	5.000	5.000	-0.283	-2.566	5.000	5.000	5.000
3.012	-0.032	0.529	-4.349	-5.000	-4.866	-1.707	-4.517	-2.750	0.041	5.000	5.000	-0.282	-2.567	5.000	5.000	5.000
3.015	-0.034	0.529	-4.347	-5.000	-4.869	-1.707	-4.517	-2.748	0.042	5.000	5.000	-0.282	-2.565	5.000	5.000	5.000
3.014	-0.033	0.529	-4.349	-5.000	-4.869	-1.707	-4.517	-2.747	0.041	5.000	5.000	-0.282	-2.565	5.000	5.000	5.000
3.014	-0.034	0.527	-4.347	-5.000	-4.869	-1.707	-4.518	-2.747	0.042	5.000	5.000	-0.282	-2.566	5.000	5.000	5.000
3.013	-0.032	0.528	-4.346	-5.000	-4.869	-1.707	-4.518	-2.748	0.043	5.000	5.000	-0.280	-2.567	5.000	5.000	5.000
3.013	-0.032	0.528	-4.348	-5.000	-4.870	-1.706	-4.520	-2.747	0.042	5.000	5.000	-0.282	-2.565	5.000	5.000	5.000
3.013	-0.033	0.529	-4.346	-5.000	-4.871	-1.706	-4.521	-2.747	0.042	5.000	5.000	-0.281	-2.564	5.000	5.000	5.000
3.016	-0.033	0.527	-4.348	-5.000	-4.870	-1.707	-4.520	-2.747	0.042	5.000	5.000	-0.279	-2.564	5.000	5.000	5.000
3.016	-0.032	0.527	-4.348	-5.000	-4.869	-1.709	-4.518	-2.747	0.042	5.000	5.000	-0.281	-2.565	5.000	5.000	5.000
3.015	-0.033	0.527	-4.348	-5.000	-4.869	-1.707	-4.517	-2.747	0.042	5.000	5.000	-0.281	-2.567	5.000	5.000	5.000
3.010	-0.032	0.528	-4.349	-5.000	-4.870	-1.709	-4.517	-2.749	0.042	5.000	5.000	-0.281	-2.566	5.000	5.000	5.000
3.015	-0.033	0.527	-4.349	-5.000	-4.868	-1.709	-4.516	-2.748	0.042	5.000	5.000	-0.283	-2.567	5.000	5.000	5.000
3.017	-0.033	0.526	-4.350	-5.000	-4.870	-1.709	-4.517	-2.750	0.042	5.000	5.000	-0.283	-2.567	5.000	5.000	5.000
3.011	-0.033	0.527	-4.350	-5.000	-4.869	-1.708	-4.516	-2.750	0.042	5.000	5.000	-0.282	-2.567	5.000	5.000	5.000
3.015	-0.032	0.526	-4.350	-5.000	-4.869	-1.710	-4.514	-2.750	0.042	5.000	5.000	-0.284	-2.569	5.000	5.000	5.000
3.016	-0.032	0.524	-4.350	-5.000	-4.868	-1.709	-4.515	-2.751	0.042	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
3.014	-0.031	0.526	-4.349	-5.000	-4.870	-1.708	-4.517	-2.751	0.042	5.000	5.000	-0.282	-2.567	5.000	5.000	5.000
3.015	-0.032	0.528	-4.349	-5.000	-4.870	-1.708	-4.517	-2.749	0.042	5.000	5.000	-0.283	-2.566	5.000	5.000	5.000
3.014	-0.031	0.527	-4.350	-5.000	-4.870	-1.707	-4.518	-2.750	0.042	5.000	5.000	-0.282	-2.567	5.000	5.000	5.000
3.017	-0.033	0.529	-4.349	-5.000	-4.871	-1.708	-4.519	-2.749	0.041	5.000	5.000	-0.281	-2.559	5.000	5.000	5.000
3.015	-0.030	0.528	-4.350	-5.000	-4.871	-1.706	-4.519	-2.749	0.042	5.000	5.000	-0.281	-2.565	5.000	5.000	5.000
3.008	-0.029	0.527	-4.348	-5.000	-4.870	-1.708	-4.520	-2.749	0.042	5.000	5.000	-0.284	-2.568	5.000	5.000	5.000
3.010	-0.031	0.529	-4.348	-5.000	-4.872	-1.706	-4.522	-2.749	0.041	5.000	5.000	-0.282	-2.564	5.000	5.000	5.000
3.012	-0.033	0.530	-4.346	-5.000	-4.872	-1.705	-4.521	-2.749	0.042	5.000	5.000	-0.282	-2.564	5.000	5.000	5.000
3.015	-0.033	0.529	-4.349	-5.000	-4.871	-1.707	-4.520	-2.748	0.043	5.000	5.000	-0.283	-2.558	5.000	5.000	5.000
3.018	-0.031	0.527	-4.349	-5.000	-4.870	-1.707	-4.518	-2.748	0.043	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
3.014	-0.033	0.529	-4.349	-5.000	-4.870	-1.708	-4.518	-2.749	0.042	5.000	5.000	-0.285	-2.569	5.000	5.000	5.000
3.015	-0.032	0.529	-4.349	-5.000	-4.871	-1.708	-4.518	-2.751	0.042	5.000	5.000	-0.282	-2.567	5.000	5.000	5.000
3.016	-0.032	0.527	-4.350	-5.000	-4.871	-1.708	-4.518	-2.751	0.043	5.000	5.000	-0.285	-2.568	5.000	5.000	5.000
3.019	-0.034	0.528	-4.350	-5.000	-4.870	-1.708	-4.518	-2.751	0.042	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
3.016	-0.033	0.526	-4.352	-5.000	-4.871	-1.709	-4.518	-2.752	0.043	5.000	5.000	-0.286	-2.569	5.000	5.000	5.000
3.017	-0.031	0.526	-4.352	-5.000	-4.870	-1.710	-4.515	-2.752	0.042	5.000	5.000	-0.287	-2.570	5.000	5.000	5.000
3.010	-0.032	0.525	-4.353	-5.000	-4.870	-1.708	-4.517	-2.751	0.042	5.000	5.000	-0.286	-2.569	5.000	5.000	5.000
3.012	-0.032	0.527	-4.350	-5.000	-4.871	-1.707	-4.520	-2.751	0.042	5.000	5.000	-0.286	-2.567	5.000	5.000	5.000
3.014	-0.033	0.527	-4.350	-5.000	-4.871	-1.707	-4.520	-2.751	0.043	5.000	5.000	-0.284	-2.567	5.000	5.000	5.000
3.013	-0.033	0.528	-4.349	-5.000	-4.872	-1.706	-4.521	-2.750	0.043	5.000	5.000	-0.283	-2.569	5.000	5.000	5.000
3.012	-0.031	0.528	-4.351	-5.000	-4.872	-1.706	-4.521	-2.750	0.042	5.000	5.000	-0.285	-2.567	5.000	5.000	5.000
3.014	-0.032	0.527	-4.350	-5.000	-4.873	-1.706	-4.522	-2.750	0.042	5.000	5.000	-0.285	-2.566	5.000	5.000	5.000
3.014	-0.031	0.528	-4.349	-5.000	-4.872	-1.706	-4.521	-2.748	0.042	5.000	5.000	-0.284	-2.568	5.000	5.000	5.000
3.011	-0.032	0.529	-4.347	-5.000	-4.874	-1.704	-4.524	-2.751	0.042	5.000	5.000	-0.284	-2.558	5.000	5.000	5.000
3.014	-0.032	0.529	-4.348	-5.000	-4.873	-1.706	-4.523	-2.750	0.042	5.000	5.000	-0.282	-2.566	5.000	5.000	5.000
3.013	-0.033	0.526	-4.349	-5.000	-4.871	-1.707	-4.521	-2.751	0.043	5.000	5.000	-0.285	-2.567	5.000	5.000	5.000
3.011	-0.033	0.525	-4.351	-5.000	-4.873	-1.707	-4.520	-2.752	0.042	5.000	5.000	-0.285	-2.568	5.000	5.000	5.000
3.014	-0.032	0.527	-4.351	-5.000	-4.871	-1.707	-4.520	-2.751	0.042	5.000	5.000	-0.286	-2.568	5.000	5.000	5.000
3.010	-0.031	0.527	-4.350	-5.000	-4.871	-1.707	-4.519	-2.750	0.043	5.000	5.000	-0.287	-2.564	5.000	5.000	5.000
3.015	-0.033	0.526	-4.351	-5.000	-4.872	-1.708	-4.520	-2.752	0.043	5.000	5.000	-0.286	-2.567	5.000	5.000	5.000
3.011	-0.033	0.527	-4.351	-5.000	-4.870	-1.707	-4.520	-2.751	0.042	5.000	5.000	-0.287	-2.560	5.000	5.000	5.000
3.011	-0.032	0.526	-4.353	-5.000	-4.870	-1.708	-4.518	-2.752	0.042	5.000	5.000	-0.287	-2.568	5.000	5.000	5.000
1.753	-0.317	0.546	-4.332	-5.000	-4.872	-1.709	-4.519	-2.753	0.042	5.000	5.000	-0.291	-2.569	5.000	5.000	5.000
1.774	-0.317	0.551	-4.332	-5.000	-4.874	-1.707	-4.525	-2.755	0.043	5.000	5.000	-0.290	-2.571	5.000	5.000	5.000
1.774	-0.316	0.549	-4.330	-5.000	-4.875	-1.705	-4.527	-2.754	0.042	5.000	5.000	-0.289	-2.569	5.000	5.000	5.000
1.774	-0.317	0.550	-4.330	-5.000	-4.875	-1.705	-4.529	-2.754	0.043	5.000	5.000	-0.288	-2.569	5.000	5.000	5.000
1.775	-0.317	0.551	-4.330	-5.000	-4.875	-1.705	-4.529	-2.752	0.043	5.000	5.000	-0.289	-2.567	5.000	5.000	5.000
1.775	-0.318	0.551	-4.330	-5.000	-4.876	-1.706	-4.529	-2.752	0.043	5.000	5.000	-0.289	-2.561	5.000	5.000	5.000
1.775	-0.318	0.551	-4.330	-5.000	-4.875	-1.705	-4.529	-2.753	0.042	5.000	5.000	-0.289	-2.567	5.000	5.000	5.000
1.774	-0.317	0.552	-4.331	-5.000	-4.875	-1.704	-4.529	-2.753	0.042	5.000	5.000	-0.289	-2.568	5.000	5.000	5.000
